Date,BNB-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD
2020-02-29,19.584091186523438,8599.5087890625,219.8485107421875,58.54326248168945,0.23119300603866577
2020-03-01,18.963232040405273,8562.4541015625,218.97059631347656,57.956687927246094,0.2288459986448288
2020-03-02,19.814064025878906,8869.669921875,230.5697784423828,60.995548248291016,0.2387470006942749
2020-03-03,19.637189865112305,8787.7861328125,224.47962951660156,61.14447784423828,0.23438100516796112
2020-03-04,19.95918846130371,8755.24609375,224.51797485351562,60.38241958618164,0.2345300018787384
2020-03-05,20.802030563354492,9078.7626953125,229.2681884765625,62.04545974731445,0.23958200216293335
2020-03-06,21.288389205932617,9122.5458984375,243.52529907226562,63.02560043334961,0.24408799409866333
2020-03-07,20.179567337036133,8909.9541015625,237.85308837890625,60.54631042480469,0.2370709925889969
2020-03-08,16.97406578063965,8108.1162109375,200.68905639648438,51.728599548339844,0.20690399408340454
2020-03-09,16.570743560791016,7923.64453125,201.986328125,50.168148040771484,0.20918099582195282
2020-03-10,16.875654220581055,7909.7294921875,200.76724243164062,50.25638961791992,0.2122350037097931
2020-03-11,16.52483367919922,7911.43017578125,194.8685302734375,48.463783264160156,0.2080959975719452
2020-03-12,9.600166320800781,4970.7880859375,112.34712219238281,30.930883407592773,0.13963499665260315
2020-03-13,10.833057403564453,5563.70703125,133.20181274414062,37.43795394897461,0.15935200452804565
2020-03-14,10.140448570251465,5200.3662109375,123.30602264404297,34.39658737182617,0.14729200303554535
2020-03-15,10.436017990112305,5392.31494140625,125.21430206298828,36.43709182739258,0.15390199422836304
2020-03-16,9.3860502243042,5014.47998046875,110.60587310791016,32.876216888427734,0.14106300473213196
2020-03-17,10.07717514038086,5225.62939453125,113.9427490234375,33.56386947631836,0.1445239931344986
2020-03-18,10.119136810302734,5238.4384765625,114.84226989746094,33.68417739868164,0.14309999346733093
2020-03-19,12.279640197753906,6191.19287109375,136.59385681152344,39.07376480102539,0.16503700613975525
2020-03-20,11.875866889953613,6198.7783203125,132.73716735839844,38.131954193115234,0.15686799585819244
2020-03-21,12.057991027832031,6185.06640625,132.81871032714844,38.34232711791992,0.15817900002002716
2020-03-22,11.158227920532227,5830.2548828125,123.32115173339844,35.628055572509766,0.15021400153636932
2020-03-23,12.117714881896973,6416.31494140625,134.91160583496094,38.76576614379883,0.15741899609565735
2020-03-24,12.401220321655273,6734.8037109375,138.76144409179688,40.49064636230469,0.16225500404834747
2020-03-25,12.324299812316895,6681.06298828125,136.19589233398438,39.151222229003906,0.16163299977779388
2020-03-26,13.217611312866211,6716.4404296875,138.36155700683594,40.16059875488281,0.17501899600028992
2020-03-27,12.5232572555542,6469.79833984375,133.9379425048828,38.91847610473633,0.17619499564170837
2020-03-28,12.193113327026367,6242.19384765625,130.9864959716797,38.873756408691406,0.17578299343585968
2020-03-29,11.441221237182617,5922.04296875,125.58373260498047,37.332542419433594,0.1638289988040924
2020-03-30,12.286843299865723,6429.841796875,132.904541015625,39.13829040527344,0.1721709966659546
2020-03-31,12.581605911254883,6438.64453125,133.59356689453125,39.299102783203125,0.17456300556659698
2020-04-01,12.741602897644043,6606.7763671875,135.63455200195312,39.38081359863281,0.1753229945898056
2020-04-02,13.066638946533203,6793.62451171875,142.02914428710938,39.874168395996094,0.1786399930715561
2020-04-03,13.373007774353027,6733.38720703125,142.09130859375,40.359134674072266,0.17946699261665344
2020-04-04,13.824527740478516,6867.52734375,145.21939086914062,40.67555618286133,0.18173199892044067
2020-04-05,13.734115600585938,6791.12939453125,143.54664611816406,40.67013931274414,0.17940600216388702
2020-04-06,15.084521293640137,7271.78125,169.13587951660156,44.39112091064453,0.1955060064792633
2020-04-07,14.681547164916992,7176.41455078125,165.10194396972656,44.667930603027344,0.19209299981594086
2020-04-08,15.056076049804688,7334.0986328125,172.64173889160156,46.31985855102539,0.20086899399757385
2020-04-09,15.062603950500488,7302.08935546875,170.80714416503906,46.384979248046875,0.19825699925422668
2020-04-10,13.737724304199219,6865.4931640625,158.41244506835938,42.269813537597656,0.18746399879455566
2020-04-11,13.804287910461426,6859.0830078125,158.2160186767578,42.31909942626953,0.18806299567222595
2020-04-12,14.375110626220703,6971.091796875,161.14242553710938,42.450286865234375,0.19013500213623047
2020-04-13,15.03442668914795,6845.03759765625,156.27955627441406,41.204341888427734,0.18773199617862701
2020-04-14,15.525075912475586,6842.427734375,157.5963897705078,41.05384063720703,0.18533499538898468
2020-04-15,14.593927383422852,6642.10986328125,153.28689575195312,39.58906936645508,0.18127000331878662
2020-04-16,15.702730178833008,7116.80419921875,172.15737915039062,42.68901824951172,0.19010399281978607
2020-04-17,15.735082626342773,7096.1845703125,171.63858032226562,42.74503707885742,0.190201997756958
2020-04-18,16.593172073364258,7257.6650390625,186.91400146484375,44.36289596557617,0.194924995303154
2020-04-19,16.13993263244629,7189.4248046875,181.61495971679688,42.63475036621094,0.19085900485515594
2020-04-20,15.085403442382812,6881.95849609375,172.2971649169922,40.82838439941406,0.18348999321460724
2020-04-21,15.205772399902344,6880.3232421875,172.73770141601562,41.04014205932617,0.18432800471782684
2020-04-22,15.693160057067871,7117.20751953125,182.59957885742188,41.887413024902344,0.18796999752521515
2020-04-23,16.006208419799805,7429.724609375,185.02867126464844,42.93721389770508,0.19171099364757538
2020-04-24,16.01641845703125,7550.90087890625,189.2369384765625,44.81045150756836,0.19366499781608582
2020-04-25,16.305418014526367,7569.93603515625,195.5153045654297,44.714908599853516,0.19505399465560913
2020-04-26,16.38376808166504,7679.8671875,197.31753540039062,44.6890869140625,0.19680500030517578
2020-04-27,16.463214874267578,7795.60107421875,197.22471618652344,44.71006393432617,0.19797800481319427
2020-04-28,16.444286346435547,7807.05859375,198.41539001464844,46.02870178222656,0.21548399329185486
2020-04-29,17.4937744140625,8801.0380859375,216.96823120117188,49.18130111694336,0.2274319976568222
2020-04-30,17.03397560119629,8658.5537109375,207.60205078125,46.714019775390625,0.21276099979877472
2020-05-01,17.564992904663086,8864.7666015625,214.21910095214844,47.79170227050781,0.2192479968070984
2020-05-02,17.584903717041016,8988.5966796875,215.32537841796875,49.458045959472656,0.2239139974117279
2020-05-03,17.126298904418945,8897.46875,210.9331512451172,48.26715850830078,0.21941399574279785
2020-05-04,17.10075569152832,8912.654296875,208.17401123046875,47.47349166870117,0.21896299719810486
2020-05-05,16.919775009155273,9003.0703125,206.77439880371094,46.78725814819336,0.21646299958229065
2020-05-06,16.657045364379883,9268.76171875,204.0557861328125,45.942867279052734,0.21521000564098358
2020-05-07,17.013198852539062,9951.5185546875,212.28941345214844,47.330116271972656,0.21891699731349945
2020-05-08,17.24147605895996,9842.666015625,212.9915771484375,47.88221740722656,0.21982699632644653
2020-05-09,16.93596076965332,9593.896484375,211.60012817382812,47.27418518066406,0.2169020026922226
2020-05-10,15.295668601989746,8756.4306640625,188.5995635986328,42.36762619018555,0.19817599654197693
2020-05-11,15.09754467010498,8601.7958984375,185.912841796875,41.6999626159668,0.19406400620937347
2020-05-12,15.741053581237793,8804.4775390625,189.3125,42.111881256103516,0.19763700664043427
2020-05-13,16.138877868652344,9269.9873046875,199.1932830810547,43.134559631347656,0.20148000121116638
2020-05-14,16.357799530029297,9733.7216796875,202.9490966796875,43.945335388183594,0.20312899351119995
2020-05-15,15.754373550415039,9328.197265625,195.62266540527344,42.833980560302734,0.19891099631786346
2020-05-16,16.051780700683594,9377.013671875,200.6771240234375,43.21289825439453,0.20003199577331543
2020-05-17,16.314645767211914,9670.7392578125,207.15869140625,43.64083480834961,0.20125499367713928
2020-05-18,16.63626480102539,9726.5751953125,214.52505493164062,45.201072692871094,0.2051759958267212
2020-05-19,17.1546630859375,9729.0380859375,213.45111083984375,45.38361358642578,0.20402799546718597
2020-05-20,16.888025283813477,9522.9814453125,210.09674072265625,44.17212677001953,0.20170700550079346
2020-05-21,16.12238121032715,9081.76171875,199.88360595703125,42.74270248413086,0.19550900161266327
2020-05-22,16.63959312438965,9182.5771484375,207.169189453125,44.20758056640625,0.20034299790859222
2020-05-23,16.588193893432617,9209.287109375,208.69439697265625,44.033119201660156,0.19885599613189697
2020-05-24,16.083438873291016,8790.3681640625,202.37034606933594,42.44889450073242,0.19543099403381348
2020-05-25,16.400907516479492,8906.9345703125,205.3197479248047,42.946128845214844,0.19732700288295746
2020-05-26,16.212547302246094,8835.052734375,201.90231323242188,42.43205642700195,0.19397500157356262
2020-05-27,16.493284225463867,9181.017578125,208.86343383789062,43.86143112182617,0.19785700738430023
